customer_id,full_name,email,phone,shipping_address,billing_address,loyalty_tier,created_at
CUST_00000392,Laura Mckinney,barrettamber@example.com,7746017750,"52761 Anthony Ports Apt. 815, Kelleychester, TN 10223","7117 Flores Prairie Suite 245, Lake Natashaside, NH 88397",bronze,2020-07-04
CUST_00000393,Brian Smith,alexandriajimenez@example.net,(254)308-4245x60754,"23116 Garrett Springs, Johnsonfort, SC 56544","75538 Michael Streets Suite 597, South Adrienne, VI 81662",gold,2023-06-23
CUST_00000394,Robert Montgomery,chloemorris@example.net,(808)663-2181x227,"23718 Willis Cliffs, South Lori, NC 94933","USS Hammond, FPO AP 92017",silver,2021-09-28
CUST_00000395,Tamara Davis,daniel81@example.org,(479)338-9701x550,"3711 Singleton Rest Suite 300, Lake Johnmouth, WI 32699","Unit 5130 Box 6967, DPO AE 08997",gold,2023-07-15
CUST_00000396,Dana Chapman,gregoryjohnson@example.org,(581)654-6602x4161,"13246 Greene Road, Jamesborough, DC 63251","6838 Harrington Views, South Michelle, NC 44226",bronze,2021-06-13
CUST_00000397,Jennifer Collins,clee@example.net,698-283-0597x3642,"78376 Hudson Junctions Apt. 820, North Kimberlytown, GU 51335","49241 Thomas Neck, North Monica, NE 90742",gold,2025-08-30
CUST_00000398,Gary Jackson,hbarrett@example.net,+1-662-944-0630x624,"664 Ryan Way, Port Paige, CA 19440","583 Ricky Green, Port Ronald, WV 68119",bronze,2022-03-04
CUST_00000399,Ashley Hicks,brandon39@example.net,+1-951-833-0531x949,"5337 Chambers Island Suite 976, Allisonhaven, LA 77660","USCGC Ramos, FPO AE 70720",bronze,2025-11-17
CUST_00000400,Hannah Luna,smithsamantha@example.net,+1-495-986-7805x5557,"9451 Kurt Road, West Adam, MT 76338","606 Castillo Keys Suite 735, Craigtown, MD 98156",gold,2021-04-22
CUST_00000401,Robin Young,fhebert@example.com,001-773-382-6460x9178,"6851 Loretta Center Suite 276, Whitebury, WA 42388","2504 Harold Spurs Apt. 085, Allisonberg, IL 45407",bronze,2024-06-10
CUST_00000402,Craig Morrison,wardjulia@example.com,485.444.5770,"344 Charles Ports Apt. 465, East Dylanborough, LA 65175","7208 Eric Crescent Apt. 415, Port Stevenport, OR 32573",bronze,2022-07-28
CUST_00000403,Mary Thompson,laura09@example.com,+1-459-866-0487x368,"5797 Nathaniel Way, Helenton, NH 03676","81611 Reid Roads Suite 613, Allenview, NV 87475",platinum,2021-06-09
CUST_00000404,Kathleen Webster,navarromary@example.org,+1-811-763-3194x226,"47823 Sean Street, Lake Brian, OK 92083","04584 Stacy Plaza, East Connie, AK 53734",platinum,2020-01-02
CUST_00000405,Joann Glass,susandavis@example.net,001-836-994-5515x88863,"67670 Gonzalez Roads Apt. 286, North Daniel, DC 20364","649 Hanson Isle, Bankshaven, AZ 89334",silver,2021-01-09
CUST_00000406,Madison Weber,amandalopez@example.net,001-874-872-2640x85721,"848 Martinez Viaduct, Kerriside, IL 27317","83647 Monica Hollow Suite 581, Johnsonbury, IA 46307",silver,2021-07-06
CUST_00000407,Lori Hernandez,ashleymeza@example.net,(263)709-3299x81996,"Unit 3679 Box 6082, DPO AP 71313","244 Morales Gateway Apt. 004, Jasonside, AK 36313",bronze,2024-03-05
CUST_00000408,Jeremy Turner,xreese@example.net,+1-532-497-1509x688,"136 Melissa Route Suite 946, North Anna, MN 55460","2514 Grace Lane Apt. 709, Clarkfort, GU 02324",bronze,2025-01-25
CUST_00000409,Anthony Romero,emily61@example.org,953.927.3524x103,"32495 Rebecca Forge, Brendantown, CA 14693","USS Clay, FPO AA 70402",bronze,2021-01-15
CUST_00000410,Jesse Brown,andreawagner@example.net,797.432.7819,"PSC 4617, Box 5808, APO AE 28909","PSC 1303, Box 8469, APO AE 89546",silver,2024-07-04
CUST_00000411,Angela Lin,amandagreene@example.com,371.800.6876,"USS Mitchell, FPO AP 09431","0164 Green Lodge, Cowanstad, NV 30861",silver,2020-01-14
CUST_00000412,Lisa Hunter,andrea55@example.com,781-898-0770x460,"3156 English Junctions, Lake Jasonmouth, ID 68978","61276 Foster Trail Apt. 957, Tracystad, AZ 73294",silver,2021-05-18
CUST_00000413,Julian Conner,umckenzie@example.net,001-887-761-1249x125,"8374 Flores Parkways, East Bobbytown, CT 53364","73315 Davis Manors Apt. 426, West Maryview, NV 11978",silver,2025-07-01
CUST_00000414,Joanna Pacheco,annalewis@example.net,(937)534-1517,"4717 Dunn Camp Apt. 902, Tylerville, MO 79971","PSC 5044, Box 1526, APO AA 37716",bronze,2020-05-09
CUST_00000415,Erica Alvarez,michael77@example.com,001-645-247-5749x49022,"1611 Black Loaf, Pollardhaven, NE 15288","Unit 8296 Box 9454, DPO AE 86990",bronze,2022-04-17
CUST_00000416,Antonio Garcia,barbertonya@example.net,959.954.4294,"7598 Elizabeth Estate Suite 170, Michellemouth, ND 27682","78049 Poole Dale, New Jaimeside, AS 25710",bronze,2025-08-02
CUST_00000417,Gwendolyn Klein,holmesvictoria@example.com,+1-442-222-9464x30394,"8195 Murphy Squares Apt. 853, Stephaniebury, OR 86501","2427 Smith Unions Suite 414, Greenview, AL 22830",silver,2020-01-28
CUST_00000418,Carrie Wright,evansjeffrey@example.com,758-786-7925x298,"2662 Taylor Trail, Rogerston, CA 89802","53425 Peterson Corners, East Lisa, NE 94856",bronze,2025-10-14
CUST_00000419,Jeffrey Mills,ingramsherry@example.com,(572)587-2760x1534,"6879 Adam Well Apt. 028, Jamesmouth, HI 63283","84155 Megan Ports, Joshuaberg, VI 82870",gold,2023-06-06
CUST_00000420,Jake Campbell,clintonstevens@example.org,(249)513-5779,"834 Jones Land Apt. 252, Sherrychester, CT 31768","5056 William Harbor, Lake Alexander, GA 62211",bronze,2020-09-17
CUST_00000421,George Harper,josephpreston@example.org,001-335-206-1581x4888,"08972 Danielle Track Apt. 827, Harrisonville, DE 66202","34029 Tracy Cove Apt. 267, South John, FL 54165",bronze,2025-08-08
CUST_00000422,Maria Jones,jonathanevans@example.net,698.633.4233x720,"78630 Alan Corner Apt. 102, Donaldport, TX 38546","674 Macias Isle Apt. 946, Bowmanmouth, WV 39065",bronze,2024-01-12
CUST_00000423,Michael Mitchell,ncarroll@example.net,531-928-4033,"7771 Michael Springs, Rodriguezstad, VT 80443","449 Kristin Flats, Burnsfort, GA 95880",silver,2023-12-18
CUST_00000424,Mary Escobar,cummingslaura@example.org,518.305.1371x717,"7640 Warren Freeway Apt. 440, New Jenniferberg, GA 37404","8490 Hall Run Suite 783, North James, MO 16680",silver,2021-04-04
CUST_00000425,Felicia Aguilar,spetersen@example.net,+1-893-397-4909,"USCGC Fleming, FPO AA 26227","PSC 3177, Box 9053, APO AA 05905",bronze,2020-10-27
CUST_00000426,Gregory Ponce,larsonkevin@example.net,001-773-999-7046x9472,"221 Kathleen Gardens, South Andrewport, NJ 88550","PSC 8833, Box 3151, APO AP 02561",bronze,2021-09-21
CUST_00000427,Jenna Larson,dmiller@example.com,944.248.3548x84712,"57911 Johnson Squares, North Chadberg, MT 01669","8023 Taylor Centers Apt. 938, Stephanieland, DE 46849",silver,2020-09-26
CUST_00000428,Emily Bennett,nichole66@example.org,587-372-2164x17582,"65893 Kirk Junction, Boyerborough, IN 42266","781 Washington Green, Port Lonnieland, AK 88810",bronze,2025-06-16
CUST_00000429,Robin Santiago,julieatkinson@example.org,001-433-748-4587x14939,"7192 Justin Lodge, Hudsonview, MS 32281","86236 Brown Locks Apt. 262, West Michelle, NM 72878",gold,2024-06-16
CUST_00000430,Nancy Jennings,hbrown@example.org,(936)822-9258,"Unit 8664 Box 3203, DPO AE 65362","51826 Sherri Trail, West Bradley, MT 16933",silver,2024-12-06
CUST_00000431,Maria Henderson,amber25@example.net,001-843-847-4524x55574,"5282 Long Isle Suite 927, West Aaron, AS 05007","15799 Leblanc Brook Suite 298, North Annefort, SD 46876",bronze,2022-05-11
CUST_00000432,Jack White,ericnunez@example.com,001-660-760-6527x40334,"86014 Tyler Island, New Andrewmouth, KY 27825","665 Tina Forest Suite 816, North Kelly, NV 30127",bronze,2023-07-04
CUST_00000433,Travis Tucker,kmullins@example.net,9566658833,"63033 Roach Vista Apt. 693, North Rebeccaton, VA 05444","87143 James Branch, North Robin, MA 97354",platinum,2025-12-20
CUST_00000434,Chad Jones,walkerkeith@example.com,813-925-7970,"87810 Nash Place, East Alisonbury, MA 92122","0702 Vasquez Passage, Patriciamouth, RI 69108",bronze,2024-12-04
CUST_00000435,Ashley Wise,davidmiller@example.net,649.796.0105,"USS Rogers, FPO AP 99591","32738 Pamela Extensions, New Kristen, IL 23166",bronze,2024-09-02
CUST_00000436,Sophia Johnson,kelleyjose@example.com,541.372.1562x294,"304 Cynthia Mall, Davischester, MO 22834","254 Daniel Ramp Apt. 847, Kellyland, NY 70887",gold,2021-07-29
CUST_00000437,Ralph Anderson,iayala@example.org,735.798.4884x021,"122 Meyer Keys, Kimberlyview, WI 60531","9478 Brian Via Apt. 463, Jenkinshaven, IA 63158",gold,2025-06-26
CUST_00000438,Christopher Guerra,fhansen@example.com,001-273-425-7375x53449,"311 Tiffany Springs Apt. 309, Crawfordborough, PA 59203","504 Stephens Plains Suite 500, Adkinston, RI 76661",platinum,2023-07-31
CUST_00000439,Rhonda Martin,annshea@example.net,766-267-0808,"18914 Elizabeth Rest Apt. 765, Port Jessicafurt, AS 64178","72113 Esparza Squares, West Jamesbury, DE 99770",silver,2025-05-10
CUST_00000440,Jason Rhodes,johnadams@example.com,001-760-385-8749,"776 Dominique Plains, South Sara, NE 71902","640 Brandon Inlet Suite 019, East Mark, AL 57488",bronze,2025-07-13
CUST_00000441,Jeremy Mitchell,gail91@example.org,001-519-318-1828x1979,"16276 Brittany Ferry Suite 667, New Hollyborough, NV 84856","0931 Paul Curve, Rossbury, IN 15832",bronze,2024-07-13
CUST_00000442,Joann Ferguson,whenderson@example.org,001-264-877-2512x95786,"2289 Steven Prairie Apt. 598, East Marcusfort, NJ 61430","82310 Thomas Spurs Suite 199, Leslieview, AZ 44337",silver,2024-04-28
CUST_00000443,Robert Harrison,melvin04@example.org,001-840-496-0035,"764 Ana Field Suite 805, North Samanthaport, DE 58279","81900 Gutierrez Mill Apt. 526, West Carly, CO 62346",silver,2025-01-21
CUST_00000444,Holly Valentine,christina79@example.org,439-558-7395x923,"7893 Stephanie Dam Suite 651, Millerville, MP 40919","2413 Edward Ferry, Mendozaville, AR 52517",bronze,2023-10-22
CUST_00000445,Mrs. Diane Reyes,owilliams@example.org,521-508-9028x5155,"50092 Nelson Squares, New Stacie, OH 64893","24923 Stephenson Mill Suite 414, West Thomasfort, MA 25620",gold,2024-10-08
CUST_00000446,Tracy Montoya,eric11@example.net,442.964.3350,"30293 David Street Apt. 501, Houstonton, NM 36576","997 Martin Crossing Suite 878, South Lisaside, VI 33173",bronze,2025-04-09
CUST_00000447,Brenda Wright,sanchezchristine@example.org,860-573-6077,"9522 Jeremy Field, Jacobsville, SC 74005","1114 Jennifer Crescent, West Jacqueline, NY 41363",bronze,2021-09-11
CUST_00000448,Shelly Spencer,alexander14@example.com,369.411.2898,"07302 Floyd Lights, Taylorshire, NV 48143","Unit 4673 Box 1371, DPO AP 62099",bronze,2023-06-28
CUST_00000449,Ryan Rosales,njohnson@example.net,001-631-379-5563x31857,"57144 Shah Ranch Suite 674, Lake Omarfort, WY 27800","PSC 4190, Box 6695, APO AA 42113",bronze,2022-08-14
CUST_00000450,Phillip Nelson,jamesmills@example.com,600.566.6155x416,"5345 Juan Shoal Suite 886, Sarahaven, ID 87828","0340 Debra Underpass Apt. 761, Johnsonville, IL 85730",bronze,2025-04-23
CUST_00000451,Brittany Kim,jdean@example.net,001-216-470-4502x329,"348 Donna Knoll Suite 267, South Tiffany, MP 39785","27383 Elizabeth Pike, South Franciscobury, MD 62121",bronze,2022-08-26
CUST_00000452,Courtney Hayes,bennettrebecca@example.net,422.470.0934x59626,"07758 Smith Pass, Johnchester, WI 80465","4001 Elizabeth Walk Suite 426, Lake Patriciamouth, OH 19972",bronze,2023-08-09
CUST_00000453,Alexander Brown,scottbrian@example.org,722.251.2073x46549,"3695 Michael Track Suite 505, New Gregoryview, MO 61250","64342 Horne Station, Port Davidfort, MD 38727",silver,2022-11-09
CUST_00000454,Cynthia Vang,brian01@example.com,8504702608,"73429 Ashley Square, Griffinfort, PW 19097","48223 Dawn Hill Apt. 116, Richardbury, NC 78829",silver,2020-10-08
CUST_00000455,Alfred Galvan,elizabeth51@example.org,(910)953-1611,"5038 Bryan Dam Suite 851, Benjaminberg, UT 91884","592 Joshua Spurs, Myersberg, CA 99272",silver,2025-12-06
CUST_00000456,Marie Moody,michelle63@example.com,(387)929-0477x42585,"0281 Clark Forks Apt. 279, Kelseybury, GU 29834","5331 Goodwin Groves Suite 060, Debbieport, CT 13100",platinum,2022-11-24
CUST_00000457,Dustin Gallegos,mckeetodd@example.net,393.523.8223x1164,"11123 Johnston Harbor Apt. 652, Montoyaberg, OH 57403","1346 Cynthia Throughway, South Amyton, SC 63878",bronze,2020-07-16
CUST_00000458,Brenda Thornton,lopezvincent@example.com,642.445.7988,"51085 Walker Fields Suite 545, West Crystalchester, AZ 79619","6018 Tracey Harbor Apt. 544, Torresfort, IA 31711",bronze,2022-12-18
CUST_00000459,Aaron Miller,williamssandra@example.com,465-829-0603x20203,"351 Thomas Hollow, Mariamouth, WV 90188","9736 Johnson Shores, Shawstad, FL 48055",gold,2023-03-30
CUST_00000460,Ruben Dunn,tracy20@example.com,909-377-5396x73794,"062 Lopez Vista Apt. 673, South John, CT 18903","750 Lucero Underpass, South Andrew, PW 98494",bronze,2022-10-05
CUST_00000461,Kelsey Rodriguez,michael43@example.net,001-648-355-2457x8715,"5626 Andrade Extensions Suite 084, New Theresamouth, MO 21444","689 Adams Brook Suite 290, Jenniferstad, AZ 79008",platinum,2023-05-14
CUST_00000462,Eric Williams,lisa46@example.org,(460)782-1371x184,"9319 Allen Turnpike, New Carla, CA 57625","184 Blair Loaf, Wagnerfurt, IL 97626",bronze,2022-11-01
CUST_00000463,Riley Bryant,jeremiah56@example.net,576-781-8268x3230,"5059 Samantha Crossroad, Alexanderville, HI 28722","1611 Hensley Camp, Thompsonfort, NY 85184",platinum,2021-05-04
CUST_00000464,Taylor Carlson,christopherreyes@example.net,492.398.8085x83825,"880 Shaw Vista, Lake Kellyberg, AR 19539","806 Christopher Crossing, Lake Lorraine, NH 76859",bronze,2020-10-02
CUST_00000465,Jose Allen,robertberry@example.com,+1-829-932-8963x40646,"4502 Kristen Freeway, East Jonathanfort, MN 49139","223 Stephanie Ferry, Peterfort, DC 45880",gold,2023-05-24
CUST_00000466,Jeffrey Mendez,renee57@example.net,352.240.1484x399,"99115 Garza Summit Suite 431, Lake Kevin, NE 81115","561 Thompson Mount, West Christopherview, WY 23368",silver,2023-06-28
CUST_00000467,Jason Beck,jamietaylor@example.net,001-762-327-2362x66933,"29771 Malik Lodge, Lake Brenda, TX 61803","23573 Roy Falls Apt. 420, Jacobmouth, PA 31756",platinum,2020-05-05
CUST_00000468,William Jones,michelleparker@example.net,442.661.9237,"1732 Meagan Divide Apt. 087, Port Christine, GA 13339","PSC 4158, Box 7199, APO AA 19306",bronze,2020-08-04
CUST_00000469,Katie Mcneil,russellstout@example.org,001-950-418-4819x73741,"9157 Erin Mews, Wilsontown, MI 18445","253 Michelle Ports Suite 587, Franklinbury, MO 39217",silver,2023-04-23
CUST_00000470,Jeanette Harrison,lonniegrant@example.net,454-906-4176,"0745 Nathaniel Flat Apt. 445, North Lisaburgh, AL 17662","3795 Hernandez Pike, South Susanland, DC 76915",platinum,2023-05-31
CUST_00000471,Veronica King,whitemary@example.org,001-343-681-1995x37660,"838 Peters Bypass Apt. 450, New Leslie, MO 59822","1113 Brent Burgs, Murphystad, WV 89157",silver,2022-07-07
CUST_00000472,Richard Cooper,cannonnicole@example.com,001-944-585-6451x0173,"04093 Russell Spurs, Sheltonport, SC 09519","9484 George Dam Apt. 232, New Timothybury, NC 99146",silver,2023-08-10
CUST_00000473,Lori Ingram,vturner@example.net,001-864-217-8996,"68810 Pamela Village, South Gerald, AR 98849","94391 Timothy Pine Suite 878, South Christine, DE 30017",silver,2024-07-19
CUST_00000474,Evelyn Williams,edwin31@example.org,+1-819-219-1135x996,"46018 Moore Alley, East Amandaside, GA 47904","USS Coleman, FPO AP 73100",bronze,2020-11-03
CUST_00000475,Robin Thompson,anthonyodom@example.net,(277)798-0660x392,"83168 Jennifer Route, Walkertown, IA 70948","080 Sean Landing Apt. 931, Kirbyport, KY 94134",silver,2023-09-21
CUST_00000476,Julie Dominguez,catherine93@example.net,546-607-4555,"736 Steven Pass, Deborahchester, NJ 24642","037 Rollins Mill, New David, IN 27877",silver,2025-05-23
CUST_00000477,Robin Brown,jerryjohnson@example.org,405.974.2388x565,"2141 Tammy Branch, Wilsonbury, KY 73983","462 Kirby Island Suite 077, North Manuelbury, PW 47172",gold,2022-06-10
CUST_00000478,Judith Carter,manderson@example.com,355-898-3541,"895 Henry Mount, New Nathanville, FM 77065","48118 Elizabeth Valleys, New Denise, IN 68327",bronze,2021-01-09
CUST_00000479,Curtis Williams,jack67@example.com,797-226-3475x57522,"454 Fisher Mountains Apt. 965, Perryville, PA 24888","Unit 0284 Box 7798, DPO AE 45145",bronze,2025-07-26
CUST_00000480,Kaylee Hays,frankperez@example.com,439-848-8488,"37718 Brady Vista Suite 395, Rodriguezfurt, WV 50528","71564 Manuel Vista Apt. 307, South Robertfort, AR 84994",platinum,2023-09-26
CUST_00000481,Dawn Mullins,schaeferstephanie@example.org,+1-813-411-9642x585,"PSC 7830, Box 5573, APO AA 13404","31191 Terry Cove Suite 530, South Jamie, DE 25445",gold,2020-05-08
CUST_00000482,Howard Norman,katherinejones@example.com,(614)299-1537x0382,"402 Jeff Shoal Suite 614, Kristinfurt, HI 65281","77917 Kim Forge, Armstrongborough, AK 54786",bronze,2022-10-11
CUST_00000483,Evelyn Martinez,dwatts@example.org,933.933.7320x4309,"41176 Gabrielle Extensions, West Jacobhaven, IN 15272","04582 Thomas Valley, South Ianview, NV 91304",silver,2024-12-04
CUST_00000484,Steve Paul,csullivan@example.net,(688)893-6289x69645,"64704 Edwards Plain Suite 987, East Nicholasside, WI 30821","8473 Michael Turnpike Suite 065, New Donna, AK 44447",bronze,2023-10-13
CUST_00000485,Jasmine Beltran,zcortez@example.net,(453)358-5125x389,"379 Richard Forks Apt. 592, Port Stephanie, PA 15392","7912 Lisa Estate, New Michaelside, GU 87196",bronze,2021-05-31
CUST_00000486,Jonathan Glass MD,meyershannon@example.org,978.951.9358x37490,"0659 Joshua Cape, Brendanberg, OR 12846","Unit 0355 Box 0819, DPO AP 99267",bronze,2024-02-27
CUST_00000487,Monica Miller,aprilfoster@example.net,396.712.0878x0572,"28247 April Brooks Apt. 817, Pearsonfort, MA 89255","445 Murphy Squares Suite 817, Kellyburgh, AZ 41735",bronze,2020-03-26
CUST_00000488,Samantha Gardner,grantzachary@example.net,849-540-9762,"749 Weber Centers Suite 221, Martinezview, ND 54138","55674 Anne Extensions Apt. 167, Carolynbury, AZ 03651",silver,2023-04-13
CUST_00000489,Bobby Guerrero,leescott@example.com,+1-274-284-5398x62895,"8189 Wanda Branch Suite 173, Richardbury, CT 53969","140 Rojas Plain Apt. 670, Port Jonathanview, NE 47601",bronze,2023-02-16
CUST_00000490,Lance Simmons,steven64@example.net,001-459-411-9186x233,"97557 Julie Terrace, Garciaport, PA 54308","00040 Kelly Loop Suite 549, Cruzborough, LA 96419",platinum,2025-06-16
CUST_00000491,Heather Williams,vaughnrebecca@example.com,8718511696,"93899 Philip Expressway, North Kathryntown, NM 10575","Unit 7525 Box 6048, DPO AP 79801",platinum,2025-12-01
CUST_00000492,Heather Bolton,gdavis@example.org,001-372-452-1452x647,"3216 Leah Spurs Apt. 613, South Christinahaven, MA 35596","6257 Brown Fields Apt. 795, North Vanessaville, GA 88003",silver,2020-10-29
CUST_00000493,William Gould,kimberlypace@example.net,263-235-1571x840,"9037 Carolyn Summit, Nathanmouth, NY 29980","2508 Micheal Isle Apt. 431, Shelbymouth, VI 09759",silver,2021-08-10
CUST_00000494,Mark Cox,phillipmorris@example.org,+1-751-320-8005x64099,"99812 Jefferson Street Apt. 922, Kimberlymouth, CT 57903","64776 Lori Village Apt. 032, North Brandy, MO 62342",bronze,2022-09-13
CUST_00000495,Meghan Cisneros,shawnmosley@example.org,(439)772-8351,"258 Crystal Ville, Marilynchester, MH 24028","6168 Knapp Harbors Suite 964, Kathleenhaven, PA 24095",gold,2025-02-06
CUST_00000496,Lawrence Harrington,udavis@example.net,001-227-328-2709,"PSC 1236, Box 0186, APO AE 75401","83281 Melissa Underpass Apt. 724, Katrinaburgh, WI 76296",silver,2020-12-10
